순번,분전함번호,표찰번호,행정동,법정동,리,지번,위도,경도,램프종류1,램프용량1,등수1,램프종류2,램프용량2,등수2,램프종류3,램프용량3,등수3,보행등종류,보행등용량,보행등기구,보행등수,총등수,설치일자,지번 주소
157,#14,#14-5,중앙동,장대동,,356-17,35.19043418734869,128.0864065092235,LED,120W,1,LED,50W,1,,,0,,,,0,2,2010-11-23,경상남도 진주시 장대동 356-17
158,#14,#14-6,중앙동,장대동,,356-17,35.190440181697134,128.08699397369364,LED,120W,1,LED,50W,1,,,0,,,,0,2,2010-11-23,경상남도 진주시 장대동 356-17
159,#14,#14-7,중앙동,장대동,,356-17,35.190444117401086,128.08755945247128,LED,120W,1,LED,50W,1,,,0,,,,0,2,2010-11-23,경상남도 진주시 장대동 356-17
160,#14,#14-8,중앙동,장대동,,356-17,35.19045676644641,128.08815798490903,LED,120W,1,LED,50W,1,,,0,,,,0,2,2010-11-23,경상남도 진주시 장대동 356-17
161,#14,#14-9,중앙동,장대동,,356-17,35.19045621542611,128.08872065913786,LED,120W,1,LED,50W,1,,,0,,,,0,2,2010-11-23,경상남도 진주시 장대동 356-17
162,#14,#14-10,중앙동,장대동,,356-17,35.19044833502847,128.0893463656068,LED,120W,1,LED,50W,1,,,0,,,,0,2,2010-11-23,경상남도 진주시 장대동 356-17
163,#14,#14-11,중앙동,장대동,,478-5,35.190377343289995,128.0899739737547,LED,120W,1,LED,50W,1,,,0,,,,0,2,2010-11-23,경상남도 진주시 장대동 478-5
164,#14,#14-12,중앙동,장대동,,478-5,35.19029349778594,128.09052729987363,LED,120W,1,LED,50W,1,,,0,,,,0,2,2010-11-23,경상남도 진주시 장대동 478-5
165,#14,#14-13,중앙동,장대동,,478-5,35.19012180835593,128.09107670558427,LED,120W,1,LED,50W,1,,,0,,,,0,2,2010-11-23,경상남도 진주시 장대동 478-5
166,#14,#14-14,중앙동,장대동,,478-5,35.18996242038888,128.0915109931433,LED,120W,1,LED,50W,1,,,0,,,,0,2,2010-11-23,경상남도 진주시 장대동 478-5
167,#14,#14-15,중앙동,옥봉동,,890-9,35.1898165982506,128.0919399709763,LED,120W,1,LED,50W,1,,,0,,,,0,2,2010-11-23,경상남도 진주시 옥봉동 890-9
168,#14,#14-16,중앙동,옥봉동,,890-9,35.189625269439986,128.09241774379836,LED,120W,1,LED,50W,1,,,0,,,,0,2,2010-11-23,경상남도 진주시 옥봉동 890-9
169,#15(1),#15(1)-1,중앙동,옥봉동,,890-10,35.18933760435188,128.09354028320794,LED,120W,1,LED,50W,1,,,0,,,,0,2,2019-12-20,경상남도 진주시 옥봉동 890-10
170,#15(1),#15(1)-2,중앙동,옥봉동,,890-10,35.18916624673426,128.09364989889934,LED,120W,1,LED,50W,1,,,0,,,,0,2,2010-07-31,경상남도 진주시 옥봉동 890-10
171,#15(1),#15(1)-3,중앙동,옥봉동,,890-10,35.189012909354275,128.0937705157183,LED,120W,1,LED,50W,1,,,0,,,,0,2,2019-12-20,경상남도 진주시 옥봉동 890-10
172,#15(1),#15(1)-4,중앙동,옥봉동,,890-10,35.1888595802997,128.0938801510741,LED,120W,1,LED,50W,1,,,0,,,,0,2,2019-12-20,경상남도 진주시 옥봉동 890-10
173,#15(1),#15(1)-5,중앙동,옥봉동,,890-10,35.18868819698401,128.09402270837325,LED,120W,1,LED,50W,1,,,0,,,,0,2,2019-12-20,경상남도 진주시 옥봉동 890-10
174,#15(1),#15(1)-6,중앙동,옥봉동,,890-10,35.188507782156464,128.09418721667734,LED,120W,1,LED,50W,1,,,0,,,,0,2,2019-12-20,경상남도 진주시 옥봉동 890-10
175,#15(1),#15(1)-7,중앙동,옥봉동,,890-10,35.18831835271088,128.09435171391124,LED,120W,1,LED,50W,1,,,0,,,,0,2,2019-12-20,경상남도 진주시 옥봉동 890-10
176,#15(1),#15(1)-8,중앙동,옥봉동,,890-10,35.188164989104415,128.09450527091084,LED,120W,1,LED,50W,1,,,0,,,,0,2,2019-12-20,경상남도 진주시 옥봉동 890-10
177,#15(1),#15(1)-9,중앙동,옥봉동,,890-10,35.18802063117176,128.09466981860788,LED,120W,1,LED,50W,1,,,0,,,,0,2,2019-12-20,경상남도 진주시 옥봉동 890-10
178,#15(1),#15(1)-10,중앙동,옥봉동,,890-10,35.187849204232286,128.09486727715608,LED,120W,1,LED,50W,1,,,0,,,,0,2,2019-12-20,경상남도 진주시 옥봉동 890-10
179,#15(1),#15(1)-11,중앙동,옥봉동,,879-3,35.187632696455815,128.09507566361117,LED,120W,1,LED,50W,1,,,0,,,,0,2,2019-12-20,경상남도 진주시 옥봉동 879-3
180,#15(1),#15(1)-12,중앙동,옥봉동,,879-3,35.18746126027166,128.0952841011907,LED,120W,1,LED,50W,1,,,0,,,,0,2,2019-12-20,경상남도 진주시 옥봉동 879-3
181,#15(1),#15(1)-13,중앙동,옥봉동,,879-3,35.187289797938455,128.0955254802906,LED,120W,1,LED,50W,1,,,0,,,,0,2,2019-12-20,경상남도 진주시 옥봉동 879-3
182,#15(1),#15(1)-14,상대동,상대동,,876-4,35.18711834373932,128.0957558776006,LED,120W,1,LED,50W,1,,,0,,,,0,2,2019-12-20,경상남도 진주시 상대동 876-4
183,#15(1),#15(1)-15,상대동,상대동,,876-4,35.186937883344925,128.09597528266806,LED,120W,1,LED,120W,1,,,0,,,,0,2,2019-12-20,경상남도 진주시 상대동 876-4
184,#15(1),#15(1)-16,상대동,상대동,,876-4,35.18671236790143,128.0961726725931,LED,120W,1,LED,50W,1,,,0,,,,0,2,2019-12-20,경상남도 진주시 상대동 876-4
185,#15(1),#15(1)-17,상대동,상대동,,876-4,35.18649590120804,128.09632614922725,LED,120W,1,LED,50W,1,,,0,,,,0,2,2019-12-20,경상남도 진주시 상대동 876-4
186,#15(1),#15(1)-18,상대동,상대동,,898-95,35.186234371032306,128.09646859150467,LED,120W,1,LED,50W,1,,,0,,,,0,2,2019-12-20,경상남도 진주시 상대동 898-95
187,#15(1),#15(1)-19,상대동,상대동,,898-95,35.185963791496945,128.0966549447586,LED,120W,1,LED,50W,1,,,0,,,,0,2,2019-12-20,경상남도 진주시 상대동 898-95
188,#15(1),#15(1)-20,상대동,상대동,,898-95,35.18573833591095,128.09677546632747,LED,120W,1,LED,50W,1,,,0,,,,0,2,2019-12-20,경상남도 진주시 상대동 898-95
189,#15,#15-21,상대동,상대동,,898-95,35.1855128801976,128.0968959872317,LED,120W,1,LED,50W,1,,,0,,,,0,2,2010-07-31,경상남도 진주시 상대동 898-95
190,#15,#15-22,상대동,상대동,,898-95,35.185332,128.096972,LED,120W,1,LED,50W,1,,,0,,,,0,2,2019-12-20,경상남도 진주시 상대동 898-95
191,#15,#15-23,상대동,상대동,,898-95,35.18511611593029,128.0970602274041,LED,120W,1,LED,50W,1,,,0,,,,0,2,2019-12-20,경상남도 진주시 상대동 898-95
192,#15,#15-24,상대동,상대동,,898-95,35.18489970928632,128.09713683535455,LED,120W,1,LED,50W,1,,,0,,,,0,2,2019-12-20,경상남도 진주시 상대동 898-95
193,#15,#15-25,상대동,상대동,,898-95,35.18469231698176,128.09721345355794,LED,120W,1,LED,50W,1,,,0,,,,0,2,2019-12-20,경상남도 진주시 상대동 898-95
194,#15,#15-26,상대동,상대동,,886-6,35.184466904587545,128.0972790696223,LED,120W,1,LED,50W,1,,,0,,,,0,2,2019-12-20,경상남도 진주시 상대동 886-6
195,#15,#15-27,상대동,상대동,,886-6,35.184259468354966,128.09741058901253,LED,120W,1,LED,50W,1,,,0,,,,0,2,2019-12-20,경상남도 진주시 상대동 886-6
196,#15,#15-28,상대동,상대동,,886-6,35.18403395048843,128.0976079685075,LED,120W,1,LED,50W,1,,,0,,,,0,2,2019-12-20,경상남도 진주시 상대동 886-6
197,#15,#15-29,상대동,상대동,,886-6,35.18386252747284,128.0977944309133,LED,120W,1,LED,50W,1,,,0,,,,0,2,2019-12-20,경상남도 진주시 상대동 886-6
198,#15,#15-30,상대동,상대동,,886-6,35.18367307537396,128.09798087105167,LED,120W,1,LED,50W,1,,,0,,,,0,2,2019-12-20,경상남도 진주시 상대동 886-6
199,#15,#15-31,상대동,상대동,,886-6,35.18353776235957,128.09810149314308,LED,120W,1,LED,50W,1,,,0,,,,0,2,2019-12-20,경상남도 진주시 상대동 886-6
200,#15,#15-32,상대동,상대동,,886-6,35.183375397191355,128.09823306279984,LED,120W,1,LED,50W,1,,,0,,,,0,2,2019-12-20,경상남도 진주시 상대동 886-6
201,#15,#15-33,상대동,상대동,,886-6,35.1832039820573,128.0984085421417,LED,120W,1,LED,50W,1,,,0,,,,0,2,2019-12-20,경상남도 진주시 상대동 886-6
202,#15,#15-34,상대동,상대동,,891-2,35.18305060433254,128.09857306213667,LED,120W,1,LED,50W,1,,,0,,,,0,2,2019-12-20,경상남도 진주시 상대동 891-2
203,#15,#15-35,상대동,상대동,,891-2,35.18284312222075,128.09875947695969,LED,120W,1,LED,50W,1,,,0,,,,0,2,2019-12-20,경상남도 진주시 상대동 891-2
204,#15,#15-36,상대동,상대동,,891-2,35.18264468092813,128.09891296116595,LED,120W,1,LED,50W,1,,,0,,,,0,2,2019-12-20,경상남도 진주시 상대동 891-2
205,#15,#15-37,상대동,상대동,,891-2,35.18243722503778,128.0990664337652,LED,120W,1,LED,50W,1,,,0,,,,0,2,2019-12-20,경상남도 진주시 상대동 891-2
206,#15,#15-38,상대동,상대동,,892-4,35.182256803210066,128.09923091834105,LED,120W,1,LED,50W,1,,,0,,,,0,2,2019-12-20,경상남도 진주시 상대동 892-4
207,#15,#15-39,상대동,상대동,,892-4,35.18208542238906,128.09936247279614,LED,120W,1,LED,50W,1,,,0,,,,0,2,2019-12-20,경상남도 진주시 상대동 892-4
208,#15,#15-40,상대동,상대동,,892-4,35.18188698926922,128.09950497404418,LED,120W,1,LED,50W,1,,,0,,,,0,2,2019-12-20,경상남도 진주시 상대동 892-4
209,#15,#15-41,상대동,상대동,,892-4,35.18167050923743,128.09966941283224,LED,120W,1,LED,50W,1,,,0,,,,0,2,2019-12-20,경상남도 진주시 상대동 892-4
210,#15,#15-42,상대동,상대동,,895-2,35.18148109912828,128.0998009435392,LED,120W,1,LED,50W,1,,,0,,,,0,2,2019-12-20,경상남도 진주시 상대동 895-2
211,#15,#15-43,상대동,상대동,,895-2,35.18129167987546,128.09994345362702,LED,120W,1,LED,50W,1,,,0,,,,0,2,2019-12-20,경상남도 진주시 상대동 895-2
212,#15,#15-44,상대동,상대동,,895-2,35.18108423165084,128.1000859411069,LED,120W,1,LED,50W,1,,,0,,,,0,2,2010-07-31,경상남도 진주시 상대동 895-2
213,#15,#15-45,상대동,상대동,,895-2,35.180912867913946,128.10019553200266,LED,120W,1,LED,50W,1,,,0,,,,0,2,2019-12-20,경상남도 진주시 상대동 895-2
214,#15,#15-46,상대동,상대동,,893-2,35.18132750323173,128.1002289773341,LED,120W,1,LED,120W,1,,,0,,,,0,2,2019-12-20,경상남도 진주시 상대동 893-2
215,#15,#15-47,상대동,상대동,,892-2,35.18150791742816,128.10007547685393,LED,120W,1,LED,120W,1,,,0,,,,0,2,2019-12-20,경상남도 진주시 상대동 892-2
216,#15,#15-48,상대동,상대동,,892-2,35.18170635122835,128.09993297765362,LED,120W,1,LED,120W,1,,,0,,,,0,2,2019-12-20,경상남도 진주시 상대동 892-2
217,#15,#15-49,상대동,상대동,,892-5,35.18189578842017,128.09976850667655,LED,120W,1,LED,120W,1,,,0,,,,0,2,2019-12-20,경상남도 진주시 상대동 892-5
218,#15,#15-50,상대동,상대동,,892-14,35.182094230815935,128.099615025956,LED,120W,1,LED,120W,1,,,0,,,,0,2,2019-12-20,경상남도 진주시 상대동 892-14
219,#15,#15-51,상대동,상대동,,892-11,35.18223853288872,128.09952735976645,LED,120W,1,LED,120W,1,,,0,,,,0,2,2019-12-20,경상남도 진주시 상대동 892-11
220,#16,#16-1,중앙동,옥봉동,,870-3,35.190437611794756,128.0932120975477,LED,120W,1,,,0,,,0,,,,0,1,2010-07-31,경상남도 진주시 옥봉동 870-3
221,#16,#16-2,중앙동,옥봉동,,산18-2,35.19012201589988,128.09333253289842,LED,120W,1,,,0,,,0,,,,0,1,2010-07-31,경상남도 진주시 옥봉동 산18-2
222,#16,#16-3,중앙동,옥봉동,,산16-4,35.18987851815461,128.0934750115718,LED,120W,1,,,0,,,0,,,,0,1,2010-07-31,경상남도 진주시 옥봉동 산16-4
223,#16,#16-4,중앙동,옥봉동,,산16-4,35.1896891570937,128.09355166424004,LED,120W,1,,,0,,,0,,,,0,1,2010-07-31,경상남도 진주시 옥봉동 산16-4
224,#16,#16-5,중앙동,옥봉동,,산16-4,35.18949072258695,128.09370517395698,LED,120W,1,,,0,,,0,,,,0,1,2010-07-31,경상남도 진주시 옥봉동 산16-4
225,#16,#16-6,중앙동,옥봉동,,산16-4,35.18933738515961,128.09382579115007,LED,120W,1,,,0,,,0,,,,0,1,2010-07-31,경상남도 진주시 옥봉동 산16-4
226,#16,#16-7,중앙동,옥봉동,,산16-4,35.18914796468499,128.09397930984247,LED,120W,1,,,0,,,0,,,,0,1,2010-07-31,경상남도 진주시 옥봉동 산16-4
227,#16,#16-8,중앙동,옥봉동,,산20-3,35.18897660666646,128.09408892435744,LED,120W,1,,,0,,,0,,,,0,1,2010-07-31,경상남도 진주시 옥봉동 산20-3
228,#16,#16-9,중앙동,옥봉동,,산20-3,35.1888232603675,128.09422052107652,LED,120W,1,,,0,,,0,,,,0,1,2010-07-31,경상남도 진주시 옥봉동 산20-3
229,#16,#16-10,중앙동,옥봉동,,산20-4,35.18862480800145,128.09439598949874,LED,120W,1,,,0,,,0,,,,0,1,2010-07-31,경상남도 진주시 옥봉동 산20-4
230,#16,#16-11,중앙동,옥봉동,,산20-4,35.18845339003484,128.09458246912638,LED,120W,1,,,0,,,0,,,,0,1,2010-07-31,경상남도 진주시 옥봉동 산20-4
231,#16,#16-12,중앙동,옥봉동,,890-10,35.18826396005229,128.09474696533243,LED,120W,1,,,0,,,0,,,,0,1,2010-07-31,경상남도 진주시 옥봉동 890-10
232,#16,#16-13,중앙동,옥봉동,,890-10,35.18811058740355,128.09491150239538,LED,120W,1,,,0,,,0,,,,0,1,2010-07-31,경상남도 진주시 옥봉동 890-10
233,#16,#16-14,중앙동,옥봉동,,890-10,35.18796623747496,128.09506506837346,LED,120W,1,,,0,,,0,,,,0,1,2010-07-31,경상남도 진주시 옥봉동 890-10
234,#16,#16-15,중앙동,옥봉동,,890-10,35.18780384142663,128.09524057466663,LED,120W,1,,,0,,,0,,,,0,1,2010-07-31,경상남도 진주시 옥봉동 890-10
235,#16,#16-16,중앙동,옥봉동,,879-2,35.18765043374549,128.0954490332637,LED,120W,1,,,0,,,0,,,,0,1,2010-07-31,경상남도 진주시 옥봉동 879-2
236,#16,#16-17,중앙동,옥봉동,,879-3,35.187451927914935,128.09569038110254,LED,120W,1,,,0,,,0,,,,0,1,2010-07-31,경상남도 진주시 옥봉동 879-3
237,#16,#16-18,중앙동,옥봉동,,879-4,35.18727144174727,128.09594272959822,LED,120W,1,,,0,,,0,,,,0,1,2010-07-31,경상남도 진주시 옥봉동 879-4
238,#16,#16-19,상대동,상대동,,876-9,35.18714511063029,128.0961072940241,LED,120W,1,,,0,,,0,,,,0,1,2010-07-31,경상남도 진주시 상대동 876-9
239,#16,#16-20,상대동,상대동,,876-7,35.186991736112546,128.09627182627617,LED,120W,1,,,0,,,0,,,,0,1,2010-07-31,경상남도 진주시 상대동 876-7
240,#16,#16-21,상대동,상대동,,876-11,35.18680229512023,128.0964472963512,LED,120W,1,,,0,,,0,,,,0,1,2010-07-31,경상남도 진주시 상대동 876-11
241,#16,#16-22,상대동,상대동,,876-5,35.18652502753087,128.09663046088872,LED,120W,1,,,0,,,0,,,,0,1,2010-07-31,경상남도 진주시 상대동 876-5
242,#16,#16-23,상대동,상대동,,876-8,35.18628820518141,128.09678709420547,LED,120W,1,,,0,,,0,,,,0,1,2010-07-31,경상남도 진주시 상대동 876-8
243,#16,#16-24,상대동,상대동,,876-10,35.185999613827946,128.09695146401194,LED,120W,1,,,0,,,0,,,,0,1,2010-07-31,경상남도 진주시 상대동 876-10
244,#16,#16-25,상대동,상대동,,876-10,35.18575613789906,128.09706098293657,LED,120W,1,,,0,,,0,,,,0,1,2010-07-31,경상남도 진주시 상대동 876-10
245,#16,#16-26,상대동,상대동,,876-10,35.18554870194361,128.097192504951,LED,120W,1,,,0,,,0,,,,0,1,2010-07-31,경상남도 진주시 상대동 876-10
246,#16,#16-27,상대동,상대동,,883-3,35.185359329658226,128.09728012548513,LED,120W,1,,,0,,,0,,,,0,1,2010-07-31,경상남도 진주시 상대동 883-3
247,#16,#16-28,상대동,상대동,,883-2,35.18511587970157,128.09735670105738,LED,120W,1,,,0,,,0,,,,0,1,2010-07-31,경상남도 진주시 상대동 883-2
248,#16,#16-29,상대동,상대동,,884-3,35.18493554798686,128.09741138998757,LED,120W,1,,,0,,,0,,,,0,1,2010-07-31,경상남도 진주시 상대동 884-3
249,#16,#16-30,상대동,상대동,,898-97,35.18472814673595,128.09749898797986,LED,120W,1,,,0,,,0,,,,0,1,2010-07-31,경상남도 진주시 상대동 898-97
250,#16,#16-31,상대동,상대동,,898-97,35.184529759810395,128.09758659622713,LED,120W,1,,,0,,,0,,,,0,1,2010-07-31,경상남도 진주시 상대동 898-97
251,#16,#16-32,상대동,상대동,,898-97,35.18436742160539,128.097685227289,LED,120W,1,,,0,,,0,,,,0,1,2010-07-31,경상남도 진주시 상대동 898-97
252,#16,#16-33,상대동,상대동,,898-97,35.18421407130384,128.09781680983235,LED,120W,1,,,0,,,0,,,,0,1,2010-07-31,경상남도 진주시 상대동 898-97
253,#16,#16-34,상대동,상대동,,898-97,35.18403365121627,128.0979813007448,LED,120W,1,,,0,,,0,,,,0,1,2010-07-31,경상남도 진주시 상대동 898-97
254,#16,#16-35,상대동,상대동,,886-3,35.183871268526474,128.0981348321137,LED,120W,1,,,0,,,0,,,,0,1,2010-07-31,경상남도 진주시 상대동 886-3
255,#16,#16-36,상대동,상대동,,886-3,35.18372693212265,128.09826642378755,LED,120W,1,,,0,,,0,,,,0,1,2010-07-31,경상남도 진주시 상대동 886-3
256,#16,#16-37,상대동,상대동,,886-4,35.18353747929525,128.09845286251988,LED,120W,1,,,0,,,0,,,,0,1,2010-07-31,경상남도 진주시 상대동 886-4
257,#16,#16-38,상대동,상대동,,887,35.183384119268986,128.09859542255748,LED,120W,1,,,0,,,0,,,,0,1,2010-07-31,경상남도 진주시 상대동 887
258,#16,#16-39,상대동,상대동,,887,35.18321272139033,128.0987489406576,LED,120W,1,,,0,,,0,,,,0,1,2010-07-31,경상남도 진주시 상대동 887
259,#17,#17-1,중앙동,옥봉동,,809,35.19137861375986,128.0903826013706,LED,120W,1,LED,50W,1,,,0,,,,0,2,2019-12-20,경상남도 진주시 옥봉동 809
260,#17,#17-2,중앙동,옥봉동,,809,35.191337745939066,128.09091729464353,LED,120W,1,LED,50W,1,,,0,,,,0,2,2019-12-20,경상남도 진주시 옥봉동 809
261,#17,#17-3,중앙동,옥봉동,,809,35.19131514695223,128.09142478353337,LED,120W,1,LED,50W,1,,,0,,,,0,2,2019-12-20,경상남도 진주시 옥봉동 809
262,#17,#17-4,중앙동,옥봉동,,809,35.191274002308845,128.0919896650627,LED,120W,1,LED,50W,1,,,0,,,,0,2,2019-12-20,경상남도 진주시 옥봉동 809
263,#17,#17-5,중앙동,옥봉동,,809,35.19122946331046,128.09243098395916,LED,120W,1,LED,120W,1,,,0,,,,0,2,2019-12-20,경상남도 진주시 옥봉동 809
264,#17,#17-6,중앙동,옥봉동,,801-6,35.190930213295744,128.09263283815363,LED,120W,1,LED,120W,1,,,0,,,,0,2,2019-12-20,경상남도 진주시 옥봉동 801-6
265,#17,#17-7,중앙동,옥봉동,,802-1,35.190495635753095,128.092849347373,LED,120W,1,LED,120W,1,,,0,,,,0,2,2019-12-20,경상남도 진주시 옥봉동 802-1
266,#17,#17-8,중앙동,옥봉동,,803-1,35.190176,128.093047,LED,120W,1,LED,120W,1,,,0,,,,0,2,2019-12-20,경상남도 진주시 옥봉동 803-1
267,#17,#17-9,중앙동,옥봉동,,809,35.18981417034496,128.0932080200579,LED,120W,1,LED,120W,1,,,0,,,,0,2,2019-12-20,경상남도 진주시 옥봉동 809
268,#17,#17-10(IOT),중앙동,장대동,,108-1,35.19139667773231,128.0898777959892,LED,120W,1,,,0,,,0,,,,0,1,2020-04-20,경상남도 진주시 장대동 108-1
269,#17,#17-11,중앙동,장대동,,108-1,35.19143705306502,128.08964777028794,LED,120W,1,LED,75W,1,,,0,,,,0,2,2024-03-27,경상남도 진주시 장대동 108-1
270,#17,#17-12(IOT),중앙동,장대동,,108-1,35.19145051567269,128.0894036609581,LED,120W,1,LED,75W,1,,,0,,,,0,2,2024-03-27,경상남도 진주시 장대동 108-1
271,#17,#17-13,중앙동,장대동,,108-1,35.19147526736985,128.08915695739418,LED,120W,1,LED,75W,1,,,0,,,,0,2,2024-03-27,경상남도 진주시 장대동 108-1
272,#18,#18-1,중앙동,동성동,,214-13,35.191236559476266,128.0854491956482,LED,120W,1,LED,50W,1,,,0,,,,0,2,2019-12-20,경상남도 진주시 동성동 214-13
273,#18,#18-2,중앙동,동성동,,213-10,35.191272146433306,128.08611909467186,LED,120W,1,LED,50W,1,,,0,,,,0,2,2019-12-20,경상남도 진주시 동성동 213-10
274,#18,#18-3,중앙동,동성동,,213-1,35.191307870026925,128.08659133011824,LED,120W,1,LED,50W,1,,,0,,,,0,2,2019-12-20,경상남도 진주시 동성동 213-1
275,#18,#18-4,중앙동,장대동,,107-6,35.191352559163896,128.08712946360032,LED,120W,1,LED,50W,1,,,0,,,,0,2,2019-12-20,경상남도 진주시 장대동 107-6
276,#18,#18-5,중앙동,장대동,,107-1,35.19139725379358,128.0876566163131,LED,120W,1,LED,50W,1,,,0,,,,0,2,2019-12-20,경상남도 진주시 장대동 107-1
277,#18,#18-6,중앙동,장대동,,99-2,35.19143296346166,128.08813983450216,LED,120W,1,LED,50W,1,,,0,,,,0,2,2019-12-20,경상남도 진주시 장대동 99-2
278,#18,#18-6(1),중앙동,장대동,,108-1,35.19140979269707,128.08791816958322,LED,120W,1,LED,50W,1,,,0,,,,0,2,2021-03-24,경상남도 진주시 장대동 108-1
279,#18,#18-7,중앙동,장대동,,99-1,35.19145964086773,128.0886450061218,LED,120W,1,LED,50W,1,,,0,,,,0,2,2019-12-20,경상남도 진주시 장대동 99-1
280,#19,#19-1,성북동,본성동,,426,35.190517,128.08033,LED,120W,1,LED,50W,1,,,0,,,,0,2,2019-12-20,경상남도 진주시 본성동 426
281,#19,#19-2,성북동,본성동,,426,35.1905546345061,128.08079243790246,LED,120W,1,LED,50W,1,,,0,,,,0,2,2019-12-20,경상남도 진주시 본성동 426
282,#19,#19-3,성북동,본성동,,436-1,35.19061748775453,128.0811658623476,LED,120W,1,LED,50W,1,,,0,,,,0,2,2019-12-20,경상남도 진주시 본성동 436-1
283,#19,#19-4,성북동,본성동,,439-1,35.190680303189275,128.08159419366007,LED,120W,1,LED,50W,1,,,0,,,,0,2,2019-12-20,경상남도 진주시 본성동 439-1
